mRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Comparison
evm.TU.chromosome_13.2965,798.2584376,1.962908962,0.3688335863,5.321936599,1.03E-07,3.80E-05,TP0_v_TP5_amb
evm.TU.chromosome_14.6750,29.58798533,-5.014851449,1.402885815,-3.574668298,0.0003506721882,0.02147586935,TP0_v_TP5_amb
evm.TU.chromosome_4.766,425.6976469,-3.371631544,0.572622001,-5.888057983,3.91E-09,2.76E-06,TP0_v_TP5_amb
evm.TU.chromosome_8.1154,1914.783234,-1.377490797,0.3891005894,-3.540192007,0.0003998360224,0.0233665171,TP0_v_TP5_amb
evm.TU.chromosome_12.3614,211.2968696,1.914241955,0.5057085956,3.785266794,0.0001535437633,0.01193813886,TP0_v_TP5_amb
evm.TU.chromosome_4.2070,1495.100563,-3.018194181,0.7124194692,-4.236540846,2.27E-05,0.002872061418,TP0_v_TP5_amb
evm.TU.chromosome_4.2078,141.330868,-4.935903647,1.064931479,-4.634949518,3.57E-06,0.000674424491,TP0_v_TP5_amb
evm.TU.chromosome_4.554,59.75021221,-2.268185617,0.4262843541,-5.32082774,1.03E-07,3.80E-05,TP0_v_TP5_amb
evm.TU.chromosome_3.912,90.10541757,-1.805382111,0.5350551813,-3.374197978,0.0007403110348,0.03527194174,TP0_v_TP5_amb
evm.TU.chromosome_8.2681,1866.410777,-1.848350916,0.4974935281,-3.715326556,0.0002029414321,0.01455516296,TP0_v_TP5_amb
evm.TU.chromosome_6.2611,230.9608182,2.825531009,0.3505129648,8.061131234,7.56E-16,2.53E-12,TP0_v_TP5_amb
evm.TU.chromosome_8.1560,9.987741397,-6.320113467,1.914564322,-3.301071369,0.0009631637887,0.04173813484,TP0_v_TP5_amb
evm.TU.chromosome_8.1567,269.6260771,-3.710833585,0.6445439771,-5.757300847,8.55E-09,5.15E-06,TP0_v_TP5_amb
evm.TU.chromosome_9.113,7343.242699,-1.619087625,0.3559807136,-4.548245349,5.41E-06,0.0009422373853,TP0_v_TP5_amb
evm.TU.chromosome_10.919,3428.528156,-1.158909363,0.2056698904,-5.634803233,1.75E-08,9.04E-06,TP0_v_TP5_amb
evm.TU.chromosome_12.2852,178.6636839,-9.396595254,1.28466457,-7.314434815,2.58E-13,4.62E-10,TP0_v_TP5_amb
evm.TU.chromosome_5.1335,4361.591104,-2.14861758,0.3374761794,-6.366723673,1.93E-10,2.16E-07,TP0_v_TP5_amb
evm.TU.chromosome_10.2962,24.8797216,-2.931284419,0.9069195483,-3.2321328,0.001228699395,0.04956185348,TP0_v_TP5_amb
evm.TU.chromosome_12.1869,93.26255747,-5.392785257,1.255031594,-4.296931874,1.73E-05,0.002266018107,TP0_v_TP5_amb
evm.TU.chromosome_9.1064,1358.073511,-2.031415977,0.6120978383,-3.318776591,0.0009041273286,0.04035326366,TP0_v_TP5_amb
evm.TU.chromosome_14.1140,66.44994264,-2.610073444,0.7716707073,-3.382366882,0.000718640976,0.03467054953,TP0_v_TP5_amb
evm.TU.chromosome_10.3247,91.23293125,-2.34640404,0.5934394736,-3.953906244,7.69E-05,0.007324364836,TP0_v_TP5_amb
evm.TU.chromosome_6.2133,134.4212249,2.083456925,0.6152571766,3.386318769,0.0007083704769,0.03423663004,TP0_v_TP5_amb
evm.TU.chromosome_13.4083,12.48482343,-19.96501964,4.565766463,-4.372764091,1.23E-05,0.001710575059,TP0_v_TP5_amb
evm.TU.chromosome_12.3227,13054.56424,-2.910234071,0.7097893079,-4.100137941,4.13E-05,0.004631572633,TP0_v_TP5_amb
evm.TU.chromosome_12.3221,121.0837204,-2.3756105,0.7035186389,-3.376755594,0.0007334619124,0.03502047675,TP0_v_TP5_amb
evm.TU.chromosome_12.3220,78.83734063,-1.679451006,0.4742860092,-3.541008956,0.0003986000484,0.0233665171,TP0_v_TP5_amb
evm.TU.chromosome_7.2675,31.35288186,-8.209308146,2.002610825,-4.099302792,4.14E-05,0.004631572633,TP0_v_TP5_amb
evm.TU.chromosome_13.24,1625.893515,5.891594548,1.350130852,4.363721145,1.28E-05,0.00174479743,TP0_v_TP5_amb
evm.TU.chromosome_7.599,57.45940307,-1.710689594,0.4852562165,-3.525332671,0.0004229512836,0.02429388701,TP0_v_TP5_amb
evm.TU.chromosome_9.1183,121.2615009,-3.072348233,0.949982693,-3.234109691,0.001220225805,0.04956185348,TP0_v_TP5_amb
evm.TU.chromosome_9.1182,179.6609499,-2.729149702,0.7983256512,-3.418592021,0.000629460292,0.03179782085,TP0_v_TP5_amb
evm.TU.chromosome_10.3030,467.2856555,2.974369601,0.5776199899,5.149353646,2.61E-07,8.06E-05,TP0_v_TP5_amb
evm.TU.chromosome_9.2166,206.721316,-2.134678659,0.613416561,-3.479982112,0.0005014472618,0.02745065582,TP0_v_TP5_amb
evm.TU.chromosome_9.2168,345.9993096,-2.510231633,0.7242739503,-3.465859336,0.0005285397217,0.02852625653,TP0_v_TP5_amb
evm.TU.chromosome_9.2169,208.2343618,-1.651408099,0.4907138836,-3.36531766,0.0007645558173,0.03636249157,TP0_v_TP5_amb
evm.TU.chromosome_10.1344,5713.228183,-3.54100043,0.6627111266,-5.343203528,9.13E-08,3.50E-05,TP0_v_TP5_amb
evm.TU.chromosome_10.1345,401.9134482,-2.079911761,0.560022175,-3.713981078,0.0002040240558,0.01455516296,TP0_v_TP5_amb
evm.TU.chromosome_11.2388,339.5350041,1.846577821,0.301823522,6.118071279,9.47E-10,8.20E-07,TP0_v_TP5_amb
evm.TU.chromosome_1.785,11.59640809,-8.50845957,2.477997605,-3.433602822,0.0005956162499,0.03059969249,TP0_v_TP5_amb
evm.TU.chromosome_9.23,279.7166414,-1.586126417,0.4097868511,-3.870613253,0.000108561907,0.009363551744,TP0_v_TP5_amb
evm.TU.chromosome_10.278,131.6389059,7.573444259,2.096327372,3.612720207,0.000303001597,0.01930573596,TP0_v_TP5_amb
evm.TU.chromosome_13.3310,80.17559728,-4.13463606,1.113066734,-3.714634473,0.0002034976328,0.01455516296,TP0_v_TP5_amb
evm.TU.chromosome_5.2479,207.859993,-2.074157288,0.5020587403,-4.131304011,3.61E-05,0.004243735137,TP0_v_TP5_amb
evm.TU.chromosome_11.534,973.4047994,-3.322067834,0.7589845442,-4.376990097,1.20E-05,0.001710575059,TP0_v_TP5_amb
evm.TU.chromosome_7.2553,453.6976307,-3.535584164,1.013495519,-3.48850498,0.000485729774,0.0268090853,TP0_v_TP5_amb
evm.TU.chromosome_8.2207,17.52445458,5.347981878,1.517618781,3.523929688,0.0004251970637,0.02437069666,TP0_v_TP5_amb
evm.TU.chromosome_8.2205,205.3165787,-2.737405697,0.5635029519,-4.857837368,1.19E-06,0.0002768115982,TP0_v_TP5_amb
evm.TU.chromosome_13.3652,21753.84393,-1.678048374,0.3739434115,-4.487439336,7.21E-06,0.001132544203,TP0_v_TP5_amb
evm.TU.chromosome_1.1548,107.3760859,-2.416212705,0.6532467593,-3.698774882,0.0002166426414,0.01511549744,TP0_v_TP5_amb
evm.TU.chromosome_9.1720,537.2464369,-1.720407181,0.5056340963,-3.402474622,0.0006677855674,0.03287978156,TP0_v_TP5_amb
evm.TU.chromosome_13.140,97.07930451,-1.775701925,0.4620356245,-3.843214312,0.000121433339,0.01011592511,TP0_v_TP5_amb
evm.TU.chromosome_13.2301,497.7681518,-1.941822045,0.5557194363,-3.494248928,0.0004753975283,0.02634723822,TP0_v_TP5_amb
evm.TU.chromosome_2.488,83.07537663,-11.88934029,2.992147644,-3.973513911,7.08E-05,0.006882884843,TP0_v_TP5_amb
evm.TU.chromosome_9.2453,642.912512,-1.535128068,0.3302560065,-4.648297194,3.35E-06,0.0006412592668,TP0_v_TP5_amb
evm.TU.chromosome_14.6207,125.2335206,-6.085788446,1.183435308,-5.142476655,2.71E-07,8.26E-05,TP0_v_TP5_amb
evm.TU.chromosome_14.6208,39.32960858,-3.596286584,1.060961518,-3.389648469,0.0006998230131,0.03394584539,TP0_v_TP5_amb
evm.TU.chromosome_13.2318,758.3075985,2.696851564,0.6773503797,3.981471989,6.85E-05,0.006804334138,TP0_v_TP5_amb
evm.TU.chromosome_3.1143,212.781953,-1.246173025,0.3489566443,-3.571139984,0.0003554308571,0.02166835752,TP0_v_TP5_amb
evm.TU.chromosome_12.1003,84.41375836,2.702067609,0.7433626769,3.634925041,0.000278061472,0.01805985696,TP0_v_TP5_amb
evm.TU.chromosome_8.392,1079.516178,-3.227442444,0.6636513788,-4.863159405,1.16E-06,0.00027187702,TP0_v_TP5_amb
evm.TU.chromosome_6.1061,21.96134511,-4.474041252,1.273740897,-3.512520689,0.000443877445,0.02506646018,TP0_v_TP5_amb
evm.TU.chromosome_13.1617,9900.0732,-2.7367308,0.8102912227,-3.377465686,0.0007315708011,0.03502047675,TP0_v_TP5_amb
evm.TU.chromosome_5.2027,27.94302687,-5.361357924,1.556508275,-3.444477623,0.0005721639945,0.02976871373,TP0_v_TP5_amb
evm.TU.chromosome_10.26,38.30087077,-2.643904871,0.7899785283,-3.34680599,0.00081748402,0.03784174236,TP0_v_TP5_amb
evm.TU.chromosome_14.20,329.9613765,1.179754641,0.3189828412,3.69848935,0.0002168864484,0.01511549744,TP0_v_TP5_amb
evm.TU.chromosome_13.3854,30.91884689,-4.58329797,1.328953705,-3.448801832,0.0005630797742,0.0296022086,TP0_v_TP5_amb
evm.TU.chromosome_14.6918,25.66258398,-5.661648549,1.401134216,-4.040761039,5.33E-05,0.005648734138,TP0_v_TP5_amb
evm.TU.chromosome_14.5774,75.35746944,-4.644106041,0.8856639983,-5.243643244,1.57E-07,5.35E-05,TP0_v_TP5_amb
evm.TU.chromosome_10.1228,56.47516296,2.431930361,0.7474674204,3.253560349,0.001139685148,0.04717733706,TP0_v_TP5_amb
evm.TU.chromosome_7.2558,191.2688841,-1.617942095,0.4953035245,-3.266566893,0.001088600856,0.04548384634,TP0_v_TP5_amb
evm.TU.chromosome_13.4161,79.52617088,-4.157608431,0.8192658535,-5.074797654,3.88E-07,0.0001083881194,TP0_v_TP5_amb
evm.TU.chromosome_13.4165,72.29777,-4.7462701,0.9386856626,-5.056293378,4.27E-07,0.0001182146263,TP0_v_TP5_amb
evm.TU.chromosome_13.4166,61.26514939,-3.259221663,0.868518717,-3.7526211,0.0001749952498,0.01307541109,TP0_v_TP5_amb
evm.TU.chromosome_2.44,39.12080711,2.26374521,0.6788231915,3.334808295,0.0008535822285,0.03880760966,TP0_v_TP5_amb
evm.TU.chromosome_2.109,163.5045887,-3.306979095,0.749562512,-4.411878986,1.02E-05,0.001502105713,TP0_v_TP5_amb
evm.TU.chromosome_12.2573,82.0554818,-1.720517723,0.532315767,-3.232137446,0.001228679418,0.04956185348,TP0_v_TP5_amb
evm.TU.chromosome_4.2048,727.230695,2.707271829,0.7305037919,3.706033917,0.0002105301185,0.0149004219,TP0_v_TP5_amb
evm.TU.chromosome_7.266,219.7085372,-3.740128459,0.9372032498,-3.990733557,6.59E-05,0.006667459173,TP0_v_TP5_amb
evm.TU.chromosome_9.2874,8621.89171,-1.994325978,0.3830741854,-5.206109038,1.93E-07,6.33E-05,TP0_v_TP5_amb
evm.TU.chromosome_9.124,3839.999608,-1.902443161,0.3118374072,-6.100753526,1.06E-09,8.58E-07,TP0_v_TP5_amb
evm.TU.chromosome_14.5057,57.5982004,-4.732196086,1.326707556,-3.56687204,0.000361267776,0.02197425583,TP0_v_TP5_amb
evm.TU.chromosome_12.2808,2254.720902,-1.57487098,0.2959629167,-5.321176712,1.03E-07,3.80E-05,TP0_v_TP5_amb
evm.TU.chromosome_1.1381,13.19859872,-7.340979037,2.122590067,-3.458500609,0.0005431910456,0.02901292407,TP0_v_TP5_amb
evm.TU.chromosome_9.2919,255.7146586,-1.178878172,0.3568104596,-3.303933896,0.0009533830954,0.04158300512,TP0_v_TP5_amb
evm.TU.chromosome_13.2897,78.23046847,-5.361519577,1.575818671,-3.402370893,0.0006680391049,0.03287978156,TP0_v_TP5_amb
evm.TU.chromosome_14.1172,47.8907314,-4.888373727,0.8746012586,-5.589259881,2.28E-08,1.13E-05,TP0_v_TP5_amb
evm.TU.chromosome_12.532,23.7776979,-19.73747058,4.566638102,-4.322100885,1.55E-05,0.002052308056,TP0_v_TP5_amb
evm.TU.chromosome_11.3034,12.00166904,-8.911408017,2.345494759,-3.799372385,0.0001450629859,0.01141105435,TP0_v_TP5_amb
evm.TU.chromosome_6.2148,22.75464449,-4.451150903,1.333491358,-3.337967565,0.0008439360001,0.03856514356,TP0_v_TP5_amb
evm.TU.chromosome_1.998,54.85736714,-4.649585398,1.254851861,-3.705286292,0.000211152098,0.01490511547,TP0_v_TP5_amb
evm.TU.chromosome_11.890,24.61894856,-20.04555763,2.284990868,-8.772707982,1.74E-18,6.68E-15,TP0_v_TP5_amb
evm.TU.chromosome_13.3309,66.56119169,-3.027437064,0.6008716332,-5.038409033,4.69E-07,0.000127188415,TP0_v_TP5_amb
evm.TU.chromosome_4.360,114.2075334,-2.443433984,0.6853393908,-3.565290448,0.0003634534619,0.02205718476,TP0_v_TP5_amb
evm.TU.chromosome_13.2911,422.5730339,-2.078160821,0.418920345,-4.960754105,7.02E-07,0.0001760357253,TP0_v_TP5_amb
evm.TU.chromosome_14.6814,404.8275214,-2.029282092,0.5607986013,-3.618557692,0.0002962494636,0.01895420209,TP0_v_TP5_amb
evm.TU.chromosome_6.2312,289.99339,-2.677198527,0.6634858809,-4.035049733,5.46E-05,0.005759304851,TP0_v_TP5_amb
evm.TU.chromosome_7.2451,156.2552295,3.178406655,0.9559669286,3.324808171,0.0008847938988,0.03995574334,TP0_v_TP5_amb
evm.TU.chromosome_4.1816,37.32020431,-6.233819349,1.378623808,-4.52176969,6.13E-06,0.001034575752,TP0_v_TP5_amb
evm.TU.chromosome_3.347,535.5621982,-1.617668011,0.4626137226,-3.496800748,0.000470873391,0.02620478805,TP0_v_TP5_amb
evm.TU.chromosome_4.1100,184.4822928,-1.668730523,0.4774601208,-3.4950155,0.0004740342261,0.0263260747,TP0_v_TP5_amb
evm.TU.chromosome_14.759,685.7423551,-3.038613337,0.6961478843,-4.364896318,1.27E-05,0.00174479743,TP0_v_TP5_amb
evm.TU.chromosome_12.2432,340.8785243,-5.114640264,0.6708046464,-7.624634522,2.45E-14,5.47E-11,TP0_v_TP5_amb
evm.TU.chromosome_12.2431,34.87722894,-3.031175901,0.8454308639,-3.585362246,0.0003366106458,0.02094952196,TP0_v_TP5_amb
evm.TU.chromosome_12.2430,40.35484023,-3.286748537,1.008918184,-3.257695807,0.001123207385,0.04663918716,TP0_v_TP5_amb
evm.TU.chromosome_7.2230,3582.76747,-2.230201862,0.4960544944,-4.495880769,6.93E-06,0.001119539288,TP0_v_TP5_amb
evm.TU.chromosome_7.2231,133.3662763,-2.482102421,0.7565347376,-3.28088361,0.001034824372,0.04378253778,TP0_v_TP5_amb
evm.TU.chromosome_4.2167,687.0070666,-3.66360978,0.6663234855,-5.498245012,3.84E-08,1.81E-05,TP0_v_TP5_amb
evm.TU.chromosome_4.2164,4751.549366,-3.526709401,0.5631004008,-6.263020584,3.78E-10,3.62E-07,TP0_v_TP5_amb
evm.TU.chromosome_12.1356,75.90024171,-3.98689557,1.12719159,-3.537016782,0.0004046739512,0.0234448684,TP0_v_TP5_amb
evm.TU.chromosome_10.3213,170.0006954,10.83908311,2.662034221,4.07172944,4.67E-05,0.005105714718,TP0_v_TP5_amb
evm.TU.chromosome_9.2380,29.68190569,-3.456953809,0.9988387249,-3.46097295,0.00053822689,0.02893266152,TP0_v_TP5_amb
evm.TU.chromosome_9.120,2244.932515,-1.406443333,0.361788526,-3.887473572,0.0001012930121,0.008850435686,TP0_v_TP5_amb
evm.TU.chromosome_8.2758,2295.934643,-0.9843617016,0.2153976091,-4.56997506,4.88E-06,0.0008665080361,TP0_v_TP5_amb
evm.TU.chromosome_8.2759,187.7511176,-1.867833515,0.3865822675,-4.831658541,1.35E-06,0.0003039402266,TP0_v_TP5_amb
evm.TU.chromosome_8.2757,1483.483521,-1.633125904,0.4125959934,-3.95817199,7.55E-05,0.007235349412,TP0_v_TP5_amb
evm.TU.chromosome_5.1894,49.6417748,-3.250307398,0.6938685916,-4.684327028,2.81E-06,0.0005499531807,TP0_v_TP5_amb
evm.TU.chromosome_6.1434,69.1245506,-9.744142239,2.623383538,-3.71434146,0.0002037335479,0.01455516296,TP0_v_TP5_amb
evm.TU.chromosome_6.1435,29.3884117,-8.816527828,2.191773521,-4.022554221,5.76E-05,0.005954888811,TP0_v_TP5_amb
evm.TU.chromosome_11.2709,65.63393421,-2.02391801,0.4456829974,-4.541160471,5.59E-06,0.0009561680428,TP0_v_TP5_amb
evm.TU.chromosome_14.5159,106.3199915,-2.314790634,0.5554537943,-4.167386484,3.08E-05,0.003706184991,TP0_v_TP5_amb
evm.TU.chromosome_12.210,577.7520563,1.314911435,0.2928146481,4.49059309,7.10E-06,0.001127324226,TP0_v_TP5_amb
evm.TU.chromosome_14.5849,85.21688254,-2.124395368,0.6510179834,-3.263189992,0.00110165638,0.04595774608,TP0_v_TP5_amb
evm.TU.chromosome_1.916,134.7778774,-1.794154628,0.5429315532,-3.304568721,0.000951226524,0.04155651511,TP0_v_TP5_amb
evm.TU.chromosome_7.28,47.0012771,6.362059373,1.459502836,4.359059275,1.31E-05,0.001760715658,TP0_v_TP5_amb
evm.TU.chromosome_1.1534,223.5228525,1.251349583,0.3618601085,3.458103155,0.000543993052,0.02901292407,TP0_v_TP5_amb
evm.TU.chromosome_1.263,9.485950765,6.494967243,1.923277533,3.377030684,0.0007327287579,0.03502047675,TP0_v_TP5_amb
evm.TU.chromosome_10.1584,161.5811847,-3.175448642,0.6213488297,-5.110573144,3.21E-07,9.26E-05,TP0_v_TP5_amb
evm.TU.chromosome_9.2810,372.5914307,1.659206849,0.4351428091,3.813016817,0.0001372807674,0.01099229643,TP0_v_TP5_amb
evm.TU.chromosome_13.1719,267.0058378,-3.76913346,0.8257216146,-4.564653987,5.00E-06,0.0008829311057,TP0_v_TP5_amb
evm.TU.chromosome_11.2854,518.3366835,2.021023391,0.3902246171,5.179128384,2.23E-07,7.03E-05,TP0_v_TP5_amb
evm.TU.chromosome_9.2485,787.6429548,-3.126004127,0.6958101442,-4.49261074,7.04E-06,0.001123633685,TP0_v_TP5_amb
evm.TU.chromosome_8.1210,22.82188096,21.11185353,4.564583039,4.625143928,3.74E-06,0.0006973091951,TP0_v_TP5_amb
evm.TU.chromosome_8.1212,1557.262951,-3.86995429,1.16726372,-3.315406984,0.0009150978962,0.04057286937,TP0_v_TP5_amb
evm.TU.chromosome_9.2739,2800.152764,-2.683391085,0.7651929903,-3.506816083,0.0004535024746,0.02534322996,TP0_v_TP5_amb
evm.TU.chromosome_8.849,295.2576217,-2.459888669,0.6554997226,-3.752692159,0.0001749456366,0.01307541109,TP0_v_TP5_amb
evm.TU.chromosome_13.948,6.729723514,5.476487278,1.543127616,3.548952931,0.000386766208,0.02290202376,TP0_v_TP5_amb
evm.TU.chromosome_13.941,122.8954665,-5.337170511,0.9360083252,-5.70205453,1.18E-08,6.76E-06,TP0_v_TP5_amb
evm.TU.chromosome_13.1050,96.17244989,-23.2638503,4.562360979,-5.099081463,3.41E-07,9.64E-05,TP0_v_TP5_amb
evm.TU.chromosome_9.231,411.3086329,-2.453524006,0.7440559195,-3.297499478,0.0009754985611,0.04203568538,TP0_v_TP5_amb
evm.TU.chromosome_6.904,143.9001322,-3.050465332,0.8199671072,-3.720228903,0.0001990422949,0.01439113348,TP0_v_TP5_amb
evm.TU.chromosome_6.905,72.86545422,-5.845623179,1.377290314,-4.244292666,2.19E-05,0.00280098772,TP0_v_TP5_amb
evm.TU.chromosome_13.3223,7.862134838,5.172207062,1.35195091,3.82573585,0.0001303820383,0.01063029725,TP0_v_TP5_amb
evm.TU.chromosome_10.1627,363.629873,-2.872132078,0.7972495821,-3.602550748,0.0003151098575,0.01993515759,TP0_v_TP5_amb
evm.TU.chromosome_14.1132,117.616419,-5.903305853,1.104499055,-5.344781264,9.05E-08,3.50E-05,TP0_v_TP5_amb
evm.TU.chromosome_11.2331,510.1583804,1.323983499,0.345655918,3.830351024,0.0001279605862,0.0105353769,TP0_v_TP5_amb
evm.TU.chromosome_2.1481,11.59150319,-4.017239043,1.087376208,-3.694433458,0.0002203775937,0.01519642307,TP0_v_TP5_amb
evm.TU.chromosome_11.1175,263.878216,-1.780162977,0.5507515026,-3.232243522,0.001228223371,0.04956185348,TP0_v_TP5_amb
evm.TU.chromosome_4.30,1312.380527,-1.06104982,0.3022185462,-3.510869312,0.0004466439183,0.02514886373,TP0_v_TP5_amb
evm.TU.chromosome_10.3160,276.6613438,-2.750610731,0.7133500072,-3.855906222,0.0001153016864,0.009725951054,TP0_v_TP5_amb
evm.TU.chromosome_11.1374,13.30154818,-4.876919849,1.458912291,-3.342846501,0.000829237558,0.03815346184,TP0_v_TP5_amb
evm.TU.chromosome_4.216,7050.770463,-1.45544441,0.3304256875,-4.404755638,1.06E-05,0.001543884302,TP0_v_TP5_amb
evm.TU.chromosome_4.211,88.14936481,-4.393130237,0.9233198107,-4.757972466,1.96E-06,0.00042301267,TP0_v_TP5_amb
evm.TU.chromosome_4.213,493.5671556,-1.578409074,0.3092456947,-5.104061595,3.32E-07,9.49E-05,TP0_v_TP5_amb
evm.TU.chromosome_9.1516,200.8953244,1.256618438,0.386056021,3.255015773,0.001133860682,0.04700877735,TP0_v_TP5_amb
evm.TU.chromosome_5.1941,332.8223804,-3.703227196,0.8058353604,-4.595513398,4.32E-06,0.0007771489819,TP0_v_TP5_amb
evm.TU.chromosome_3.1666,848.380837,5.02135844,1.312972767,3.824419337,0.0001310806517,0.01065487092,TP0_v_TP5_amb
evm.TU.chromosome_5.2302,20093.29535,-1.941098856,0.5993964343,-3.238422428,0.001201927013,0.04922212243,TP0_v_TP5_amb
evm.TU.chromosome_13.4157,54.94288119,-4.710318792,1.300802164,-3.621087759,0.0002933669728,0.01889853916,TP0_v_TP5_amb
evm.TU.chromosome_14.5213,618.4880526,-1.128598667,0.247927665,-4.55212881,5.31E-06,0.0009310523268,TP0_v_TP5_amb
evm.TU.chromosome_8.2356,72.6491705,-3.15951825,0.771987099,-4.092708614,4.26E-05,0.004706490087,TP0_v_TP5_amb
evm.TU.chromosome_10.2002,42.7389994,-5.067145643,1.49909319,-3.380140525,0.0007244877756,0.03482734784,TP0_v_TP5_amb
evm.TU.chromosome_1.1276,115.6068665,-3.178892842,0.8786091808,-3.618096546,0.0002967776945,0.01895420209,TP0_v_TP5_amb
evm.TU.chromosome_1.105,244.1733491,-4.813365515,0.9881884544,-4.870898353,1.11E-06,0.0002709028513,TP0_v_TP5_amb
evm.TU.chromosome_12.3369,106.5928459,-3.931894818,0.8648553139,-4.54630359,5.46E-06,0.0009448324875,TP0_v_TP5_amb
evm.TU.chromosome_4.1730,46.09818676,-4.850593068,1.361491959,-3.562704162,0.0003670542456,0.02212553502,TP0_v_TP5_amb
evm.TU.chromosome_4.1737,84.94676748,-3.586033045,1.035571275,-3.462854881,0.0005344765759,0.02878875436,TP0_v_TP5_amb
evm.TU.chromosome_7.1143,99.73636648,-2.033026715,0.4536104797,-4.481877748,7.40E-06,0.001150725061,TP0_v_TP5_amb
evm.TU.chromosome_4.1252,14.20813346,4.068480651,1.041919064,3.904795288,9.43E-05,0.008404126699,TP0_v_TP5_amb
evm.TU.chromosome_2.1639,7384.067969,-1.336485425,0.3920591128,-3.408887541,0.0006522836343,0.03240158557,TP0_v_TP5_amb
evm.TU.chromosome_12.2527,2462.635577,-1.7774825,0.4886070022,-3.637857199,0.0002749157711,0.01790284277,TP0_v_TP5_amb
evm.TU.chromosome_1.1781,139.8130569,-3.163143511,0.9264087651,-3.41441449,0.0006391925403,0.03192867915,TP0_v_TP5_amb
evm.TU.chromosome_12.1150,40.52663465,-23.5088728,3.811197727,-6.168368707,6.90E-10,6.17E-07,TP0_v_TP5_amb
evm.TU.chromosome_12.1152,47.74115277,-3.690961651,1.049535479,-3.516757389,0.0004368528801,0.02478486086,TP0_v_TP5_amb
evm.TU.chromosome_3.228,19.85144014,7.902190908,1.863014357,4.24161568,2.22E-05,0.002821178724,TP0_v_TP5_amb
evm.TU.chromosome_2.1054,36.80800401,-5.089436266,1.369878741,-3.715245819,0.0002030062435,0.01455516296,TP0_v_TP5_amb
evm.TU.chromosome_2.1058,251.227893,-4.573561653,0.7034731069,-6.501402269,7.96E-11,9.28E-08,TP0_v_TP5_amb
evm.TU.chromosome_2.1059,202.0509964,-5.687106168,0.9989419071,-5.693130029,1.25E-08,6.97E-06,TP0_v_TP5_amb
evm.TU.chromosome_5.1733,553.1661969,0.9771152364,0.2940460321,3.323000924,0.0008905461934,0.04005060257,TP0_v_TP5_amb
evm.TU.chromosome_9.1590,40.75875093,-3.598590174,1.097698133,-3.278305816,0.001044321886,0.04411478782,TP0_v_TP5_amb
evm.TU.chromosome_9.1591,52.29228129,-3.092558667,0.707074041,-4.373740921,1.22E-05,0.001710575059,TP0_v_TP5_amb
evm.TU.chromosome_9.1592,495.3860158,-3.260071346,0.5334280578,-6.111548312,9.87E-10,8.27E-07,TP0_v_TP5_amb
evm.TU.chromosome_9.1593,73.98763324,-3.101505111,0.879513538,-3.526387005,0.000421270887,0.02424929243,TP0_v_TP5_amb
evm.TU.chromosome_9.1594,209.4470573,-3.507745523,0.6984769631,-5.021991717,5.11E-07,0.0001353447016,TP0_v_TP5_amb
evm.TU.chromosome_12.2154,869.6089216,-1.953777061,0.5757492931,-3.393451081,0.0006901788436,0.03359955953,TP0_v_TP5_amb
evm.TU.chromosome_13.2552,436.3796305,-8.072840257,2.245259099,-3.595504973,0.0003237629433,0.02029116166,TP0_v_TP5_amb
evm.TU.chromosome_9.2221,1777.831339,-1.130744708,0.2812781892,-4.020022709,5.82E-05,0.005980676141,TP0_v_TP5_amb
evm.TU.chromosome_3.993,162.0594434,-2.023261217,0.6249990756,-3.237222736,0.001206991646,0.04935418279,TP0_v_TP5_amb
